site,year,date,datescaled,siteyear,siteday,treeID,recorder,caterpillars,temp_m.cent,temp_ls.cent,temp_lm.cent,resid
BIR,2020,134,-0.986893079,BIR 2020,BIR 134 2020,BIR 2,KM,1,0.229001926,0.143180132,0.087025393,29019
BIR,2020,134,-0.986893079,BIR 2020,BIR 134 2020,BIR 8,KM,1,0.229001926,0.143180132,0.087025393,29020
BIR,2020,134,-0.986893079,BIR 2020,BIR 134 2020,BIR 1,KM,0,0.229001926,0.143180132,0.087025393,29021
BIR,2020,134,-0.986893079,BIR 2020,BIR 134 2020,BIR 4,KM,0,0.229001926,0.143180132,0.087025393,29022
BIR,2020,134,-0.986893079,BIR 2020,BIR 134 2020,BIR 7,KM,0,0.229001926,0.143180132,0.087025393,29023
BIR,2020,134,-0.986893079,BIR 2020,BIR 134 2020,BIR 6,KM,0,0.229001926,0.143180132,0.087025393,29024
DUN,2020,134,-0.986893079,DUN 2020,DUN 134 2020,DUN 8,JMS,0,0.433376926,0.196092335,0.09060575,29025
DUN,2020,134,-0.986893079,DUN 2020,DUN 134 2020,DUN 1B,JMS,0,0.433376926,0.196092335,0.09060575,29026
DUN,2020,134,-0.986893079,DUN 2020,DUN 134 2020,DUN 3,JMS,1,0.433376926,0.196092335,0.09060575,29027
DUN,2020,134,-0.986893079,DUN 2020,DUN 134 2020,DUN 6B,JMS,1,0.433376926,0.196092335,0.09060575,29028
DUN,2020,134,-0.986893079,DUN 2020,DUN 134 2020,DUN 5B,JMS,1,0.433376926,0.196092335,0.09060575,29029
DUN,2020,134,-0.986893079,DUN 2020,DUN 134 2020,DUN 4,JMS,0,0.433376926,0.196092335,0.09060575,29030
BLG,2020,134,-0.986893079,BLG 2020,BLG 134 2020,BLG 17,KM,0,0.444536152,0.241176306,0.191073508,29031
BLG,2020,134,-0.986893079,BLG 2020,BLG 134 2020,BLG 6,KM,0,0.444536152,0.241176306,0.191073508,29032
BLG,2020,134,-0.986893079,BLG 2020,BLG 134 2020,BLG 7,KM,0,0.444536152,0.241176306,0.191073508,29033
BLG,2020,134,-0.986893079,BLG 2020,BLG 134 2020,BLG 5,KM,0,0.444536152,0.241176306,0.191073508,29034
BLG,2020,134,-0.986893079,BLG 2020,BLG 134 2020,BLG 4B,KM,1,0.444536152,0.241176306,0.191073508,29035
BLG,2020,134,-0.986893079,BLG 2020,BLG 134 2020,BLG 9,KM,0,0.444536152,0.241176306,0.191073508,29036
BLG,2020,134,-0.986893079,BLG 2020,BLG 134 2020,BLG 2,KM,0,0.444536152,0.241176306,0.191073508,29037
BLG,2020,134,-0.986893079,BLG 2020,BLG 134 2020,BLG 1,KM,0,0.444536152,0.241176306,0.191073508,29038
PIT,2020,134,-0.986893079,PIT 2020,PIT 134 2020,PIT 17,JMS,0,0.489055993,0.499459256,0.489791266,29039
PIT,2020,134,-0.986893079,PIT 2020,PIT 134 2020,PIT 6,JMS,0,0.489055993,0.499459256,0.489791266,29040
PIT,2020,134,-0.986893079,PIT 2020,PIT 134 2020,PIT 8,JMS,0,0.489055993,0.499459256,0.489791266,29041
PIT,2020,134,-0.986893079,PIT 2020,PIT 134 2020,PIT 10,JMS,0,0.489055993,0.499459256,0.489791266,29042
PIT,2020,134,-0.986893079,PIT 2020,PIT 134 2020,PIT 12,JMS,0,0.489055993,0.499459256,0.489791266,29043
PIT,2020,134,-0.986893079,PIT 2020,PIT 134 2020,PIT 14,JMS,0,0.489055993,0.499459256,0.489791266,29044
PIT,2020,134,-0.986893079,PIT 2020,PIT 134 2020,PIT 16,JMS,0,0.489055993,0.499459256,0.489791266,29045
KCK,2020,134,-0.986893079,KCK 2020,KCK 134 2020,KCK 1,JMS,0,-0.010706904,-0.105410429,-0.006058436,29046
KCK,2020,134,-0.986893079,KCK 2020,KCK 134 2020,KCK 18,JMS,0,-0.010706904,-0.105410429,-0.006058436,29047
KCK,2020,134,-0.986893079,KCK 2020,KCK 134 2020,KCK 19,JMS,1,-0.010706904,-0.105410429,-0.006058436,29048
KCK,2020,134,-0.986893079,KCK 2020,KCK 134 2020,KCK 4,JMS,0,-0.010706904,-0.105410429,-0.006058436,29049
KCK,2020,134,-0.986893079,KCK 2020,KCK 134 2020,KCK 20,JMS,0,-0.010706904,-0.105410429,-0.006058436,29050
KCK,2020,134,-0.986893079,KCK 2020,KCK 134 2020,KCK 6,JMS,0,-0.010706904,-0.105410429,-0.006058436,29051
KCZ,2020,134,-0.986893079,KCZ 2020,KCZ 134 2020,KCZ 1,KM,0,0.193184465,0.227359767,0.337940076,29052
KCZ,2020,134,-0.986893079,KCZ 2020,KCZ 134 2020,KCZ 7,KM,0,0.193184465,0.227359767,0.337940076,29053
KCZ,2020,134,-0.986893079,KCZ 2020,KCZ 134 2020,KCZ 3,KM,0,0.193184465,0.227359767,0.337940076,29054
KCZ,2020,134,-0.986893079,KCZ 2020,KCZ 134 2020,KCZ 4,KM,0,0.193184465,0.227359767,0.337940076,29055
KCZ,2020,134,-0.986893079,KCZ 2020,KCZ 134 2020,KCZ 5,KM,0,0.193184465,0.227359767,0.337940076,29056
KCZ,2020,134,-0.986893079,KCZ 2020,KCZ 134 2020,KCZ 6,KM,0,0.193184465,0.227359767,0.337940076,29057
KCZ,2020,134,-0.986893079,KCZ 2020,KCZ 134 2020,KCZ 8,KM,0,0.193184465,0.227359767,0.337940076,29058
BLA,2020,134,-0.986893079,BLA 2020,BLA 134 2020,BLA 2,KM,0,-0.240277836,-0.041584536,0.220144937,29059
BLA,2020,134,-0.986893079,BLA 2020,BLA 134 2020,BLA 3,KM,0,-0.240277836,-0.041584536,0.220144937,29060
BLA,2020,134,-0.986893079,BLA 2020,BLA 134 2020,BLA 4B,KM,0,-0.240277836,-0.041584536,0.220144937,29061
BLA,2020,134,-0.986893079,BLA 2020,BLA 134 2020,BLA 5,KM,0,-0.240277836,-0.041584536,0.220144937,29062
BLA,2020,134,-0.986893079,BLA 2020,BLA 134 2020,BLA 6,KM,0,-0.240277836,-0.041584536,0.220144937,29063
CAL,2020,134,-0.986893079,CAL 2020,CAL 134 2020,CAL 8,JMS,0,-0.532605713,-0.391551798,-0.172494944,29064
CAL,2020,134,-0.986893079,CAL 2020,CAL 134 2020,CAL 1,JMS,0,-0.532605713,-0.391551798,-0.172494944,29065
CAL,2020,134,-0.986893079,CAL 2020,CAL 134 2020,CAL 7,JMS,0,-0.532605713,-0.391551798,-0.172494944,29066
CAL,2020,134,-0.986893079,CAL 2020,CAL 134 2020,CAL 5B,JMS,0,-0.532605713,-0.391551798,-0.172494944,29067
CAL,2020,134,-0.986893079,CAL 2020,CAL 134 2020,CAL 6B,JMS,0,-0.532605713,-0.391551798,-0.172494944,29068
CAL,2020,134,-0.986893079,CAL 2020,CAL 134 2020,CAL 4B,JMS,0,-0.532605713,-0.391551798,-0.172494944,29069
CAL,2020,134,-0.986893079,CAL 2020,CAL 134 2020,CAL 2B,JMS,0,-0.532605713,-0.391551798,-0.172494944,29070
DNM,2020,134,-0.986893079,DNM 2020,DNM 134 2020,DNM 1,JMS,0,-1.077564543,-0.96833241,-0.92309663,29071
DNM,2020,134,-0.986893079,DNM 2020,DNM 134 2020,DNM 8,JMS,0,-1.077564543,-0.96833241,-0.92309663,29072
DNM,2020,134,-0.986893079,DNM 2020,DNM 134 2020,DNM 17,JMS,0,-1.077564543,-0.96833241,-0.92309663,29073
DNM,2020,134,-0.986893079,DNM 2020,DNM 134 2020,DNM 3,JMS,0,-1.077564543,-0.96833241,-0.92309663,29074
DNM,2020,134,-0.986893079,DNM 2020,DNM 134 2020,DNM 4,JMS,0,-1.077564543,-0.96833241,-0.92309663,29075
DNM,2020,134,-0.986893079,DNM 2020,DNM 134 2020,DNM 5,JMS,0,-1.077564543,-0.96833241,-0.92309663,29076
DNM,2020,134,-0.986893079,DNM 2020,DNM 134 2020,DNM 7,JMS,0,-1.077564543,-0.96833241,-0.92309663,29077
DNM,2020,134,-0.986893079,DNM 2020,DNM 134 2020,DNM 6,JMS,0,-1.077564543,-0.96833241,-0.92309663,29078
DNC,2020,134,-0.986893079,DNC 2020,DNC 134 2020,DNC 2,JMS,0,-1.287401348,-0.888111534,-0.625955261,29079
DNC,2020,134,-0.986893079,DNC 2020,DNC 134 2020,DNC 17,JMS,0,-1.287401348,-0.888111534,-0.625955261,29080
DNC,2020,134,-0.986893079,DNC 2020,DNC 134 2020,DNC 3B,JMS,0,-1.287401348,-0.888111534,-0.625955261,29081
DNC,2020,134,-0.986893079,DNC 2020,DNC 134 2020,DNC 4,JMS,0,-1.287401348,-0.888111534,-0.625955261,29082
DNC,2020,134,-0.986893079,DNC 2020,DNC 134 2020,DNC 5B,JMS,0,-1.287401348,-0.888111534,-0.625955261,29083
DNC,2020,134,-0.986893079,DNC 2020,DNC 134 2020,DNC 6B,KM,0,-1.287401348,-0.888111534,-0.625955261,29084
DNS,2020,134,-0.986893079,DNS 2020,DNS 134 2020,DNS 1,KM,0,-1.970532301,-1.625587937,-1.530615976,29085
DNS,2020,134,-0.986893079,DNS 2020,DNS 134 2020,DNS 5,KM,0,-1.970532301,-1.625587937,-1.530615976,29086
DNS,2020,134,-0.986893079,DNS 2020,DNS 134 2020,DNS 7,KM,0,-1.970532301,-1.625587937,-1.530615976,29087
DNS,2020,134,-0.986893079,DNS 2020,DNS 134 2020,DNS 3,KM,0,-1.970532301,-1.625587937,-1.530615976,29088
DNS,2020,134,-0.986893079,DNS 2020,DNS 134 2020,DNS 13,KM,0,-1.970532301,-1.625587937,-1.530615976,29089
DNS,2020,134,-0.986893079,DNS 2020,DNS 134 2020,DNS 4,KM,0,-1.970532301,-1.625587937,-1.530615976,29090
EDI,2020,136,-0.844927799,EDI 2020,EDI 136 2020,EDI 9,JMS,0,1.738559961,1.168682471,0.807528866,29091
EDI,2020,136,-0.844927799,EDI 2020,EDI 136 2020,EDI 10,JMS,0,1.738559961,1.168682471,0.807528866,29092
EDI,2020,136,-0.844927799,EDI 2020,EDI 136 2020,EDI 11,JMS,1,1.738559961,1.168682471,0.807528866,29093
EDI,2020,136,-0.844927799,EDI 2020,EDI 136 2020,EDI 12,JMS,0,1.738559961,1.168682471,0.807528866,29094
EDI,2020,136,-0.844927799,EDI 2020,EDI 136 2020,EDI 13,JMS,0,1.738559961,1.168682471,0.807528866,29095
EDI,2020,136,-0.844927799,EDI 2020,EDI 136 2020,EDI 14,JMS,1,1.738559961,1.168682471,0.807528866,29096
EDI,2020,136,-0.844927799,EDI 2020,EDI 136 2020,EDI 15,JMS,0,1.738559961,1.168682471,0.807528866,29097
EDI,2020,136,-0.844927799,EDI 2020,EDI 136 2020,EDI 16,JMS,0,1.738559961,1.168682471,0.807528866,29098
RSY,2020,136,-0.844927799,RSY 2020,RSY 136 2020,RSY 10,KM,0,1.768591707,1.391530047,0.96625704,29099
RSY,2020,136,-0.844927799,RSY 2020,RSY 136 2020,RSY 11,KM,0,1.768591707,1.391530047,0.96625704,29100
RSY,2020,136,-0.844927799,RSY 2020,RSY 136 2020,RSY 12,KM,1,1.768591707,1.391530047,0.96625704,29101
RSY,2020,136,-0.844927799,RSY 2020,RSY 136 2020,RSY 13,KM,1,1.768591707,1.391530047,0.96625704,29102
RSY,2020,136,-0.844927799,RSY 2020,RSY 136 2020,RSY 14,KM,0,1.768591707,1.391530047,0.96625704,29103
RSY,2020,136,-0.844927799,RSY 2020,RSY 136 2020,RSY 16,KM,0,1.768591707,1.391530047,0.96625704,29104
RSY,2020,136,-0.844927799,RSY 2020,RSY 136 2020,RSY 15,KM,0,1.768591707,1.391530047,0.96625704,29105
FOF,2020,136,-0.844927799,FOF 2020,FOF 136 2020,FOF 10,JMS,0,1.01360014,0.662975626,0.248699997,29106
FOF,2020,136,-0.844927799,FOF 2020,FOF 136 2020,FOF 11,JMS,0,1.01360014,0.662975626,0.248699997,29107
FOF,2020,136,-0.844927799,FOF 2020,FOF 136 2020,FOF 12,JMS,0,1.01360014,0.662975626,0.248699997,29108
FOF,2020,136,-0.844927799,FOF 2020,FOF 136 2020,FOF 16,JMS,0,1.01360014,0.662975626,0.248699997,29109
FOF,2020,136,-0.844927799,FOF 2020,FOF 136 2020,FOF 13,JMS,2,1.01360014,0.662975626,0.248699997,29110
FOF,2020,136,-0.844927799,FOF 2020,FOF 136 2020,FOF 14,JMS,0,1.01360014,0.662975626,0.248699997,29111
BAD,2020,136,-0.844927799,BAD 2020,BAD 136 2020,BAD 8,KM,0,0.297045576,0.143091697,0.08956458,29112
BAD,2020,136,-0.844927799,BAD 2020,BAD 136 2020,BAD 9,KM,0,0.297045576,0.143091697,0.08956458,29113
BAD,2020,136,-0.844927799,BAD 2020,BAD 136 2020,BAD 10,KM,0,0.297045576,0.143091697,0.08956458,29114
BAD,2020,136,-0.844927799,BAD 2020,BAD 136 2020,BAD 11,KM,0,0.297045576,0.143091697,0.08956458,29115
BAD,2020,136,-0.844927799,BAD 2020,BAD 136 2020,BAD 14,KM,0,0.297045576,0.143091697,0.08956458,29116
BAD,2020,136,-0.844927799,BAD 2020,BAD 136 2020,BAD 12,KM,0,0.297045576,0.143091697,0.08956458,29117
BAD,2020,136,-0.844927799,BAD 2020,BAD 136 2020,BAD 13,KM,0,0.297045576,0.143091697,0.08956458,29118
LVN,2020,136,-0.844927799,LVN 2020,LVN 136 2020,LVN 9,KM,0,0.896918592,0.644887615,0.332887497,29119
LVN,2020,136,-0.844927799,LVN 2020,LVN 136 2020,LVN 10,KM,0,0.896918592,0.644887615,0.332887497,29120
LVN,2020,136,-0.844927799,LVN 2020,LVN 136 2020,LVN 11,KM,0,0.896918592,0.644887615,0.332887497,29121
LVN,2020,136,-0.844927799,LVN 2020,LVN 136 2020,LVN 20,KM,0,0.896918592,0.644887615,0.332887497,29122
LVN,2020,136,-0.844927799,LVN 2020,LVN 136 2020,LVN 13,KM,0,0.896918592,0.644887615,0.332887497,29123
LVN,2020,136,-0.844927799,LVN 2020,LVN 136 2020,LVN 14,KM,0,0.896918592,0.644887615,0.332887497,29124
LVN,2020,136,-0.844927799,LVN 2020,LVN 136 2020,LVN 21,KM,0,0.896918592,0.644887615,0.332887497,29125
LVN,2020,136,-0.844927799,LVN 2020,LVN 136 2020,LVN 16,KM,0,0.896918592,0.644887615,0.332887497,29126
DOW,2020,136,-0.844927799,DOW 2020,DOW 136 2020,DOW 1,JMS,0,0.625667104,0.493865506,0.333602278,29127
DOW,2020,136,-0.844927799,DOW 2020,DOW 136 2020,DOW 3,JMS,0,0.625667104,0.493865506,0.333602278,29128
DOW,2020,136,-0.844927799,DOW 2020,DOW 136 2020,DOW 5,JMS,0,0.625667104,0.493865506,0.333602278,29129
DOW,2020,136,-0.844927799,DOW 2020,DOW 136 2020,DOW 7,JMS,0,0.625667104,0.493865506,0.333602278,29130
DOW,2020,136,-0.844927799,DOW 2020,DOW 136 2020,DOW 19,JMS,0,0.625667104,0.493865506,0.333602278,29131
DOW,2020,136,-0.844927799,DOW 2020,DOW 136 2020,DOW 11,JMS,0,0.625667104,0.493865506,0.333602278,29132
DOW,2020,136,-0.844927799,DOW 2020,DOW 136 2020,DOW 13,JMS,0,0.625667104,0.493865506,0.333602278,29133
DOW,2020,136,-0.844927799,DOW 2020,DOW 136 2020,DOW 17,JMS,0,0.625667104,0.493865506,0.333602278,29134
GLF,2020,136,-0.844927799,GLF 2020,GLF 136 2020,GLF 10,KM,0,0.785311449,0.638017505,0.429640969,29135
GLF,2020,136,-0.844927799,GLF 2020,GLF 136 2020,GLF 11,KM,0,0.785311449,0.638017505,0.429640969,29136
GLF,2020,136,-0.844927799,GLF 2020,GLF 136 2020,GLF 13,KM,0,0.785311449,0.638017505,0.429640969,29137
GLF,2020,136,-0.844927799,GLF 2020,GLF 136 2020,GLF 14,KM,0,0.785311449,0.638017505,0.429640969,29138
GLF,2020,136,-0.844927799,GLF 2020,GLF 136 2020,GLF 18,KM,0,0.785311449,0.638017505,0.429640969,29139
GLF,2020,136,-0.844927799,GLF 2020,GLF 136 2020,GLF 19,KM,1,0.785311449,0.638017505,0.429640969,29140
GLF,2020,136,-0.844927799,GLF 2020,GLF 136 2020,GLF 16,KM,0,0.785311449,0.638017505,0.429640969,29141
GLF,2020,136,-0.844927799,GLF 2020,GLF 136 2020,GLF 17,KM,0,0.785311449,0.638017505,0.429640969,29142
SER,2020,136,-0.844927799,SER 2020,SER 136 2020,SER 16,JMS,1,1.413999941,1.249759427,1.142731247,29143
SER,2020,136,-0.844927799,SER 2020,SER 136 2020,SER 17,JMS,0,1.413999941,1.249759427,1.142731247,29144
SER,2020,136,-0.844927799,SER 2020,SER 136 2020,SER 10,JMS,0,1.413999941,1.249759427,1.142731247,29145
SER,2020,136,-0.844927799,SER 2020,SER 136 2020,SER 11,JMS,3,1.413999941,1.249759427,1.142731247,29146
SER,2020,136,-0.844927799,SER 2020,SER 136 2020,SER 12,JMS,0,1.413999941,1.249759427,1.142731247,29147
SER,2020,136,-0.844927799,SER 2020,SER 136 2020,SER 13,JMS,0,1.413999941,1.249759427,1.142731247,29148
SER,2020,136,-0.844927799,SER 2020,SER 136 2020,SER 14,JMS,0,1.413999941,1.249759427,1.142731247,29149
SER,2020,136,-0.844927799,SER 2020,SER 136 2020,SER 15,JMS,0,1.413999941,1.249759427,1.142731247,29150
MCH,2020,136,-0.844927799,MCH 2020,MCH 136 2020,MCH 11,JMS,0,1.81117008,1.445628687,1.064068548,29151
MCH,2020,136,-0.844927799,MCH 2020,MCH 136 2020,MCH 12,JMS,0,1.81117008,1.445628687,1.064068548,29152
MCH,2020,136,-0.844927799,MCH 2020,MCH 136 2020,MCH 13,JMS,0,1.81117008,1.445628687,1.064068548,29153
MCH,2020,136,-0.844927799,MCH 2020,MCH 136 2020,MCH 6,JMS,2,1.81117008,1.445628687,1.064068548,29154
MCH,2020,136,-0.844927799,MCH 2020,MCH 136 2020,MCH 15,JMS,4,1.81117008,1.445628687,1.064068548,29155
PTH,2020,136,-0.844927799,PTH 2020,PTH 136 2020,PTH 13,KM,0,1.385153711,1.110116144,0.94240585,29156
PTH,2020,136,-0.844927799,PTH 2020,PTH 136 2020,PTH 14,KM,0,1.385153711,1.110116144,0.94240585,29157
PTH,2020,136,-0.844927799,PTH 2020,PTH 136 2020,PTH 17,KM,0,1.385153711,1.110116144,0.94240585,29158
PTH,2020,136,-0.844927799,PTH 2020,PTH 136 2020,PTH 15,KM,1,1.385153711,1.110116144,0.94240585,29159
PTH,2020,136,-0.844927799,PTH 2020,PTH 136 2020,PTH 9,KM,0,1.385153711,1.110116144,0.94240585,29160
PTH,2020,136,-0.844927799,PTH 2020,PTH 136 2020,PTH 10,KM,0,1.385153711,1.110116144,0.94240585,29161
PTH,2020,136,-0.844927799,PTH 2020,PTH 136 2020,PTH 16,KM,0,1.385153711,1.110116144,0.94240585,29162
PTH,2020,136,-0.844927799,PTH 2020,PTH 136 2020,PTH 12,KM,1,1.385153711,1.110116144,0.94240585,29163
STY,2020,136,-0.844927799,STY 2020,STY 136 2020,STY 10,JMS,8,1.192487541,0.975403559,0.881698012,29164
STY,2020,136,-0.844927799,STY 2020,STY 136 2020,STY 11,JMS,0,1.192487541,0.975403559,0.881698012,29165
STY,2020,136,-0.844927799,STY 2020,STY 136 2020,STY 19,JMS,2,1.192487541,0.975403559,0.881698012,29166
STY,2020,136,-0.844927799,STY 2020,STY 136 2020,STY 13,JMS,0,1.192487541,0.975403559,0.881698012,29167
STY,2020,136,-0.844927799,STY 2020,STY 136 2020,STY 14,JMS,0,1.192487541,0.975403559,0.881698012,29168
STY,2020,136,-0.844927799,STY 2020,STY 136 2020,STY 15,JMS,0,1.192487541,0.975403559,0.881698012,29169
STY,2020,136,-0.844927799,STY 2020,STY 136 2020,STY 16,JMS,0,1.192487541,0.975403559,0.881698012,29170
STY,2020,136,-0.844927799,STY 2020,STY 136 2020,STY 17,JMS,0,1.192487541,0.975403559,0.881698012,29171
BIR,2020,136,-0.844927799,BIR 2020,BIR 136 2020,BIR 9,KM,0,0.229001926,0.143180132,0.087025393,29172
BIR,2020,136,-0.844927799,BIR 2020,BIR 136 2020,BIR 10,KM,1,0.229001926,0.143180132,0.087025393,29173
BIR,2020,136,-0.844927799,BIR 2020,BIR 136 2020,BIR 11,KM,0,0.229001926,0.143180132,0.087025393,29174
BIR,2020,136,-0.844927799,BIR 2020,BIR 136 2020,BIR 12,KM,0,0.229001926,0.143180132,0.087025393,29175
BIR,2020,136,-0.844927799,BIR 2020,BIR 136 2020,BIR 13,KM,0,0.229001926,0.143180132,0.087025393,29176
BIR,2020,136,-0.844927799,BIR 2020,BIR 136 2020,BIR 14,KM,0,0.229001926,0.143180132,0.087025393,29177
DUN,2020,136,-0.844927799,DUN 2020,DUN 136 2020,DUN 17,JMS,0,0.433376926,0.196092335,0.09060575,29178
DUN,2020,136,-0.844927799,DUN 2020,DUN 136 2020,DUN 14,JMS,0,0.433376926,0.196092335,0.09060575,29179
DUN,2020,136,-0.844927799,DUN 2020,DUN 136 2020,DUN 9,JMS,0,0.433376926,0.196092335,0.09060575,29180
DUN,2020,136,-0.844927799,DUN 2020,DUN 136 2020,DUN 10,JMS,0,0.433376926,0.196092335,0.09060575,29181
DUN,2020,136,-0.844927799,DUN 2020,DUN 136 2020,DUN 15,JMS,0,0.433376926,0.196092335,0.09060575,29182
DUN,2020,136,-0.844927799,DUN 2020,DUN 136 2020,DUN 16,JMS,0,0.433376926,0.196092335,0.09060575,29183
DUN,2020,136,-0.844927799,DUN 2020,DUN 136 2020,DUN 11,JMS,0,0.433376926,0.196092335,0.09060575,29184
DUN,2020,136,-0.844927799,DUN 2020,DUN 136 2020,DUN 12,JMS,0,0.433376926,0.196092335,0.09060575,29185
BLG,2020,136,-0.844927799,BLG 2020,BLG 136 2020,BLG 16,KM,0,0.444536152,0.241176306,0.191073508,29186
BLG,2020,136,-0.844927799,BLG 2020,BLG 136 2020,BLG 15,KM,0,0.444536152,0.241176306,0.191073508,29187
BLG,2020,136,-0.844927799,BLG 2020,BLG 136 2020,BLG 14,KM,0,0.444536152,0.241176306,0.191073508,29188
BLG,2020,136,-0.844927799,BLG 2020,BLG 136 2020,BLG 13,KM,0,0.444536152,0.241176306,0.191073508,29189
BLG,2020,136,-0.844927799,BLG 2020,BLG 136 2020,BLG 10,KM,0,0.444536152,0.241176306,0.191073508,29190
BLG,2020,136,-0.844927799,BLG 2020,BLG 136 2020,BLG 11,KM,0,0.444536152,0.241176306,0.191073508,29191
BLG,2020,136,-0.844927799,BLG 2020,BLG 136 2020,BLG 18,KM,1,0.444536152,0.241176306,0.191073508,29192
PIT,2020,136,-0.844927799,PIT 2020,PIT 136 2020,PIT 1,JMS,0,0.489055993,0.499459256,0.489791266,29193
PIT,2020,136,-0.844927799,PIT 2020,PIT 136 2020,PIT 18,JMS,0,0.489055993,0.499459256,0.489791266,29194
PIT,2020,136,-0.844927799,PIT 2020,PIT 136 2020,PIT 5,JMS,0,0.489055993,0.499459256,0.489791266,29195
PIT,2020,136,-0.844927799,PIT 2020,PIT 136 2020,PIT 7,JMS,0,0.489055993,0.499459256,0.489791266,29196
PIT,2020,136,-0.844927799,PIT 2020,PIT 136 2020,PIT 9,JMS,0,0.489055993,0.499459256,0.489791266,29197
PIT,2020,136,-0.844927799,PIT 2020,PIT 136 2020,PIT 11,JMS,0,0.489055993,0.499459256,0.489791266,29198
PIT,2020,136,-0.844927799,PIT 2020,PIT 136 2020,PIT 13,JMS,0,0.489055993,0.499459256,0.489791266,29199
PIT,2020,136,-0.844927799,PIT 2020,PIT 136 2020,PIT 15,JMS,0,0.489055993,0.499459256,0.489791266,29200
KCK,2020,136,-0.844927799,KCK 2020,KCK 136 2020,KCK 9,JMS,0,-0.010706904,-0.105410429,-0.006058436,29201
KCK,2020,136,-0.844927799,KCK 2020,KCK 136 2020,KCK 10,JMS,0,-0.010706904,-0.105410429,-0.006058436,29202
KCK,2020,136,-0.844927799,KCK 2020,KCK 136 2020,KCK 11,JMS,0,-0.010706904,-0.105410429,-0.006058436,29203
KCK,2020,136,-0.844927799,KCK 2020,KCK 136 2020,KCK 12,JMS,0,-0.010706904,-0.105410429,-0.006058436,29204
KCK,2020,136,-0.844927799,KCK 2020,KCK 136 2020,KCK 13,JMS,0,-0.010706904,-0.105410429,-0.006058436,29205
KCK,2020,136,-0.844927799,KCK 2020,KCK 136 2020,KCK 14,JMS,0,-0.010706904,-0.105410429,-0.006058436,29206
KCK,2020,136,-0.844927799,KCK 2020,KCK 136 2020,KCK 17,JMS,0,-0.010706904,-0.105410429,-0.006058436,29207
KCZ,2020,136,-0.844927799,KCZ 2020,KCZ 136 2020,KCZ 16,KM,0,0.193184465,0.227359767,0.337940076,29208
KCZ,2020,136,-0.844927799,KCZ 2020,KCZ 136 2020,KCZ 15,KM,0,0.193184465,0.227359767,0.337940076,29209
KCZ,2020,136,-0.844927799,KCZ 2020,KCZ 136 2020,KCZ 14,KM,0,0.193184465,0.227359767,0.337940076,29210
KCZ,2020,136,-0.844927799,KCZ 2020,KCZ 136 2020,KCZ 13,KM,0,0.193184465,0.227359767,0.337940076,29211
KCZ,2020,136,-0.844927799,KCZ 2020,KCZ 136 2020,KCZ 12,KM,0,0.193184465,0.227359767,0.337940076,29212
KCZ,2020,136,-0.844927799,KCZ 2020,KCZ 136 2020,KCZ 11,KM,0,0.193184465,0.227359767,0.337940076,29213
KCZ,2020,136,-0.844927799,KCZ 2020,KCZ 136 2020,KCZ 10,KM,0,0.193184465,0.227359767,0.337940076,29214
BLA,2020,136,-0.844927799,BLA 2020,BLA 136 2020,BLA 11,KM,0,-0.240277836,-0.041584536,0.220144937,29215
BLA,2020,136,-0.844927799,BLA 2020,BLA 136 2020,BLA 16,KM,0,-0.240277836,-0.041584536,0.220144937,29216
BLA,2020,136,-0.844927799,BLA 2020,BLA 136 2020,BLA 12,KM,0,-0.240277836,-0.041584536,0.220144937,29217
BLA,2020,136,-0.844927799,BLA 2020,BLA 136 2020,BLA 15,KM,0,-0.240277836,-0.041584536,0.220144937,29218
BLA,2020,136,-0.844927799,BLA 2020,BLA 136 2020,BLA 13,KM,0,-0.240277836,-0.041584536,0.220144937,29219
CAL,2020,136,-0.844927799,CAL 2020,CAL 136 2020,CAL 9,JMS,0,-0.532605713,-0.391551798,-0.172494944,29220
CAL,2020,136,-0.844927799,CAL 2020,CAL 136 2020,CAL 11,JMS,0,-0.532605713,-0.391551798,-0.172494944,29221
CAL,2020,136,-0.844927799,CAL 2020,CAL 136 2020,CAL 13,JMS,0,-0.532605713,-0.391551798,-0.172494944,29222
CAL,2020,136,-0.844927799,CAL 2020,CAL 136 2020,CAL 15,JMS,0,-0.532605713,-0.391551798,-0.172494944,29223
CAL,2020,136,-0.844927799,CAL 2020,CAL 136 2020,CAL 17,JMS,0,-0.532605713,-0.391551798,-0.172494944,29224
CAL,2020,136,-0.844927799,CAL 2020,CAL 136 2020,CAL 14,JMS,1,-0.532605713,-0.391551798,-0.172494944,29225
CAL,2020,136,-0.844927799,CAL 2020,CAL 136 2020,CAL 12,JMS,0,-0.532605713,-0.391551798,-0.172494944,29226
CAL,2020,136,-0.844927799,CAL 2020,CAL 136 2020,CAL 10,JMS,0,-0.532605713,-0.391551798,-0.172494944,29227
DNM,2020,136,-0.844927799,DNM 2020,DNM 136 2020,DNM 15,JMS,0,-1.077564543,-0.96833241,-0.92309663,29228
DNM,2020,136,-0.844927799,DNM 2020,DNM 136 2020,DNM 16,JMS,0,-1.077564543,-0.96833241,-0.92309663,29229
DNM,2020,136,-0.844927799,DNM 2020,DNM 136 2020,DNM 9,JMS,0,-1.077564543,-0.96833241,-0.92309663,29230
DNM,2020,136,-0.844927799,DNM 2020,DNM 136 2020,DNM 10,JMS,0,-1.077564543,-0.96833241,-0.92309663,29231
